sample,count
subject_001943_t1_in_atlas,3
subject_001944_atlas_in_t1,2
subject_001944_t1_in_atlas,3
subject_001945_atlas_in_t1,3
subject_001945_t1_in_atlas,2
subject_001946_atlas_in_t1,3
subject_001946_t1_in_atlas,3
subject_001947_atlas_in_t1,3
subject_001947_t1_in_atlas,2
subject_001948_atlas_in_t1,2
subject_001948_t1_in_atlas,3
subject_001949_atlas_in_t1,3
subject_001949_t1_in_atlas,3
subject_001950_atlas_in_t1,2
subject_001950_t1_in_atlas,3
subject_001952_atlas_in_t1,2
subject_001952_t1_in_atlas,2
subject_001953_atlas_in_t1,3
subject_001953_t1_in_atlas,3
subject_001954_atlas_in_t1,3
subject_001954_t1_in_atlas,3
subject_001955_atlas_in_t1,3
subject_001955_t1_in_atlas,3
subject_001956_atlas_in_t1,2
subject_001956_t1_in_atlas,3
subject_001957_atlas_in_t1,3
subject_001957_t1_in_atlas,3
subject_001958_atlas_in_t1,3
subject_001958_t1_in_atlas,3
subject_001959_atlas_in_t1,3
subject_001959_t1_in_atlas,3
subject_001960_atlas_in_t1,3
subject_001960_t1_in_atlas,3
subject_001961_atlas_in_t1,3
subject_001961_t1_in_atlas,2
subject_001962_atlas_in_t1,3
subject_001962_t1_in_atlas,3
subject_001963_atlas_in_t1,2
subject_001963_t1_in_atlas,3
subject_001964_atlas_in_t1,3
subject_001964_t1_in_atlas,2
subject_001965_atlas_in_t1,3
subject_001965_t1_in_atlas,3
subject_001966_atlas_in_t1,2
subject_001966_t1_in_atlas,3
subject_001967_atlas_in_t1,3
subject_001967_t1_in_atlas,3
subject_001968_atlas_in_t1,2
subject_001968_t1_in_atlas,3
subject_001969_atlas_in_t1,3
subject_001969_t1_in_atlas,2
subject_001970_atlas_in_t1,3
subject_001970_t1_in_atlas,3
subject_001971_atlas_in_t1,2
subject_001971_t1_in_atlas,3
subject_001972_atlas_in_t1,3
subject_001972_t1_in_atlas,2
subject_001973_atlas_in_t1,3
subject_001973_t1_in_atlas,3
subject_001974_atlas_in_t1,3
subject_001974_t1_in_atlas,2
subject_001975_atlas_in_t1,3
subject_001975_t1_in_atlas,3
subject_001976_atlas_in_t1,3
subject_001976_t1_in_atlas,3
subject_001977_atlas_in_t1,3
subject_001977_t1_in_atlas,3
subject_001978_atlas_in_t1,2
subject_001978_t1_in_atlas,3
subject_001979_atlas_in_t1,3
subject_001979_t1_in_atlas,3
subject_001980_atlas_in_t1,3
subject_001980_t1_in_atlas,3
subject_001981_atlas_in_t1,2
subject_001981_t1_in_atlas,3
subject_001982_atlas_in_t1,2
subject_001982_t1_in_atlas,3
subject_001984_atlas_in_t1,3
subject_001984_t1_in_atlas,3
subject_001985_atlas_in_t1,3
subject_001985_t1_in_atlas,2
subject_001986_atlas_in_t1,3
subject_001986_t1_in_atlas,3
subject_001987_atlas_in_t1,3
subject_001987_t1_in_atlas,3
subject_001988_atlas_in_t1,3
subject_001988_t1_in_atlas,3
subject_001989_atlas_in_t1,3
subject_001989_t1_in_atlas,3
subject_001990_atlas_in_t1,3
subject_001990_t1_in_atlas,2
subject_001991_atlas_in_t1,3
subject_001991_t1_in_atlas,3
subject_001992_atlas_in_t1,3
subject_001992_t1_in_atlas,2
subject_001993_atlas_in_t1,3
subject_001993_t1_in_atlas,3
subject_001994_atlas_in_t1,3
subject_001994_t1_in_atlas,3
subject_001995_atlas_in_t1,3
subject_001995_t1_in_atlas,3
subject_001996_atlas_in_t1,3
subject_001996_t1_in_atlas,3
subject_001997_atlas_in_t1,3
subject_001997_t1_in_atlas,3
subject_001998_atlas_in_t1,3
subject_001998_t1_in_atlas,3
subject_002000_atlas_in_t1,3
subject_002000_t1_in_atlas,2
subject_002001_atlas_in_t1,3
subject_002001_t1_in_atlas,3
subject_002002_atlas_in_t1,3
subject_002002_t1_in_atlas,3
subject_002003_atlas_in_t1,2
subject_002003_t1_in_atlas,2
subject_002004_atlas_in_t1,2
subject_002004_t1_in_atlas,3
subject_002005_atlas_in_t1,3
subject_002005_t1_in_atlas,2
subject_002006_atlas_in_t1,3
subject_002006_t1_in_atlas,2
subject_002007_atlas_in_t1,3
subject_002007_t1_in_atlas,2
subject_002008_atlas_in_t1,3
subject_002008_t1_in_atlas,3
subject_002009_atlas_in_t1,3
subject_002009_t1_in_atlas,3
subject_002010_atlas_in_t1,3
subject_002010_t1_in_atlas,2
subject_002011_atlas_in_t1,3
subject_002011_t1_in_atlas,3
subject_002012_atlas_in_t1,3
subject_002012_t1_in_atlas,3
subject_002013_atlas_in_t1,3
subject_002013_t1_in_atlas,3
subject_002014_atlas_in_t1,3
subject_002014_t1_in_atlas,3
subject_002015_atlas_in_t1,3
subject_002015_t1_in_atlas,3
subject_002016_atlas_in_t1,3
subject_002016_t1_in_atlas,3
subject_002017_atlas_in_t1,3
subject_002017_t1_in_atlas,2
subject_002018_atlas_in_t1,2
subject_002018_t1_in_atlas,3
subject_002019_atlas_in_t1,3
subject_002019_t1_in_atlas,3
subject_002020_atlas_in_t1,3
subject_002020_t1_in_atlas,3
subject_002021_atlas_in_t1,3
subject_002021_t1_in_atlas,2
subject_002022_atlas_in_t1,3
subject_002022_t1_in_atlas,3
subject_002023_atlas_in_t1,3
subject_002023_t1_in_atlas,3
subject_002024_atlas_in_t1,3
subject_002024_t1_in_atlas,3
subject_002025_atlas_in_t1,3
subject_002025_t1_in_atlas,3
subject_002027_atlas_in_t1,2
subject_002027_t1_in_atlas,2
subject_002028_atlas_in_t1,3
subject_002028_t1_in_atlas,3
subject_002029_atlas_in_t1,2
subject_002029_t1_in_atlas,3
subject_002030_atlas_in_t1,2
subject_002030_t1_in_atlas,3
subject_002031_atlas_in_t1,3
subject_002031_t1_in_atlas,3
subject_002032_atlas_in_t1,2
subject_002032_t1_in_atlas,3
subject_002033_atlas_in_t1,3
subject_002033_t1_in_atlas,3
subject_002034_atlas_in_t1,2
subject_002034_t1_in_atlas,2
subject_002036_atlas_in_t1,3
subject_002036_t1_in_atlas,3
subject_002038_atlas_in_t1,3
subject_002038_t1_in_atlas,3
subject_002039_atlas_in_t1,2
subject_002039_t1_in_atlas,2
subject_002040_atlas_in_t1,3
subject_002040_t1_in_atlas,3
subject_002041_atlas_in_t1,3
subject_002041_t1_in_atlas,2
subject_002042_atlas_in_t1,2
subject_002042_t1_in_atlas,2
subject_002043_atlas_in_t1,3
subject_002043_t1_in_atlas,3
subject_002044_atlas_in_t1,3
subject_002044_t1_in_atlas,2
subject_002045_atlas_in_t1,2
subject_002045_t1_in_atlas,2
subject_002046_atlas_in_t1,2
subject_002046_t1_in_atlas,3
subject_002047_atlas_in_t1,3
subject_002047_t1_in_atlas,3
subject_002048_atlas_in_t1,3
subject_002048_t1_in_atlas,3
subject_002049_atlas_in_t1,3
subject_002049_t1_in_atlas,3
subject_002050_atlas_in_t1,2
subject_002050_t1_in_atlas,3
subject_002051_atlas_in_t1,3
subject_002051_t1_in_atlas,2
subject_002052_atlas_in_t1,3
subject_002052_t1_in_atlas,2
subject_002053_atlas_in_t1,3
subject_002053_t1_in_atlas,3
subject_002054_atlas_in_t1,3
subject_002054_t1_in_atlas,3
subject_002055_atlas_in_t1,3
subject_002055_t1_in_atlas,3
subject_002056_atlas_in_t1,3
subject_002056_t1_in_atlas,3
subject_002057_atlas_in_t1,3
subject_002057_t1_in_atlas,3
subject_002058_atlas_in_t1,3
subject_002058_t1_in_atlas,3
subject_002059_atlas_in_t1,3
subject_002059_t1_in_atlas,3
subject_002060_atlas_in_t1,3
subject_002060_t1_in_atlas,3
subject_002061_atlas_in_t1,3
subject_002061_t1_in_atlas,3
subject_002062_atlas_in_t1,3
subject_002062_t1_in_atlas,3
subject_002063_atlas_in_t1,3
subject_002063_t1_in_atlas,2
subject_002064_atlas_in_t1,3
subject_002064_t1_in_atlas,3
subject_002065_atlas_in_t1,3
subject_002065_t1_in_atlas,3
subject_002066_atlas_in_t1,2
subject_002066_t1_in_atlas,3
subject_002067_atlas_in_t1,3
subject_002067_t1_in_atlas,2
subject_002068_atlas_in_t1,3
subject_002068_t1_in_atlas,2
subject_002069_atlas_in_t1,3
subject_002069_t1_in_atlas,3
subject_002070_atlas_in_t1,2
subject_002070_t1_in_atlas,2
subject_002071_atlas_in_t1,2
subject_002071_t1_in_atlas,3
subject_002072_atlas_in_t1,3
subject_002072_t1_in_atlas,3
subject_002073_atlas_in_t1,3
subject_002073_t1_in_atlas,3
subject_002074_atlas_in_t1,2
subject_002074_t1_in_atlas,2
subject_002075_atlas_in_t1,3
subject_002075_t1_in_atlas,3
subject_002076_atlas_in_t1,3
subject_002076_t1_in_atlas,3
subject_002077_atlas_in_t1,2
subject_002077_t1_in_atlas,2
subject_002079_atlas_in_t1,3
subject_002079_t1_in_atlas,3
subject_002080_atlas_in_t1,3
subject_002080_t1_in_atlas,3
subject_002081_atlas_in_t1,3
subject_002081_t1_in_atlas,3
subject_002082_atlas_in_t1,2
subject_002082_t1_in_atlas,2
subject_002083_atlas_in_t1,3
subject_002083_t1_in_atlas,3
subject_002084_atlas_in_t1,3
subject_002084_t1_in_atlas,3
subject_002085_atlas_in_t1,3
subject_002085_t1_in_atlas,3
subject_002086_atlas_in_t1,2
subject_002086_t1_in_atlas,2
subject_002087_atlas_in_t1,3
subject_002087_t1_in_atlas,3
subject_002089_atlas_in_t1,3
subject_002089_t1_in_atlas,3
subject_002090_atlas_in_t1,3
subject_002090_t1_in_atlas,2
subject_002091_atlas_in_t1,3
subject_002091_t1_in_atlas,3
subject_002092_atlas_in_t1,3
subject_002092_t1_in_atlas,3
subject_002093_atlas_in_t1,3
subject_002093_t1_in_atlas,3
subject_002094_atlas_in_t1,3
subject_002094_t1_in_atlas,2
subject_002095_atlas_in_t1,3
subject_002095_t1_in_atlas,3
subject_002096_atlas_in_t1,2
subject_002096_t1_in_atlas,2
subject_002097_atlas_in_t1,3
subject_002097_t1_in_atlas,3
subject_002098_atlas_in_t1,3
subject_002098_t1_in_atlas,2
subject_002099_atlas_in_t1,3
subject_002099_t1_in_atlas,3
subject_002100_atlas_in_t1,3
subject_002100_t1_in_atlas,3
subject_002101_atlas_in_t1,2
subject_002101_t1_in_atlas,3
subject_002102_atlas_in_t1,2
subject_002102_t1_in_atlas,2
subject_002103_atlas_in_t1,3
subject_002103_t1_in_atlas,3
subject_002104_atlas_in_t1,3
subject_002104_t1_in_atlas,3
subject_002105_atlas_in_t1,3
subject_002105_t1_in_atlas,3
subject_002106_atlas_in_t1,2
subject_002106_t1_in_atlas,2
subject_002107_atlas_in_t1,2
subject_002107_t1_in_atlas,2
subject_002108_atlas_in_t1,2
subject_002108_t1_in_atlas,3
subject_002109_atlas_in_t1,3
subject_002109_t1_in_atlas,3
subject_002110_atlas_in_t1,3
subject_002110_t1_in_atlas,3
subject_002111_atlas_in_t1,2
subject_002111_t1_in_atlas,2
subject_002112_atlas_in_t1,2
subject_002112_t1_in_atlas,3
subject_002113_atlas_in_t1,3
subject_002113_t1_in_atlas,3
subject_002114_atlas_in_t1,2
subject_002114_t1_in_atlas,2
subject_002115_atlas_in_t1,3
subject_002115_t1_in_atlas,3
subject_002116_atlas_in_t1,3
subject_002116_t1_in_atlas,3
subject_002117_atlas_in_t1,3
subject_002117_t1_in_atlas,2
subject_002118_atlas_in_t1,3
subject_002118_t1_in_atlas,3
subject_002119_atlas_in_t1,2
subject_002119_t1_in_atlas,3
subject_002122_atlas_in_t1,3
subject_002122_t1_in_atlas,2
subject_002123_atlas_in_t1,2
subject_002123_t1_in_atlas,3
subject_002124_atlas_in_t1,3
subject_002124_t1_in_atlas,3
subject_002125_atlas_in_t1,3
subject_002125_t1_in_atlas,3
subject_002126_atlas_in_t1,3
subject_002126_t1_in_atlas,2
subject_002127_atlas_in_t1,3
subject_002127_t1_in_atlas,3
subject_002128_atlas_in_t1,3
subject_002128_t1_in_atlas,3
subject_002129_atlas_in_t1,3
subject_002129_t1_in_atlas,2
subject_002130_atlas_in_t1,3
subject_002130_t1_in_atlas,3
subject_002131_atlas_in_t1,3
subject_002131_t1_in_atlas,2
subject_002132_atlas_in_t1,3
subject_002132_t1_in_atlas,3
subject_002133_atlas_in_t1,3
subject_002133_t1_in_atlas,3
subject_002134_atlas_in_t1,2
subject_002134_t1_in_atlas,3
subject_002135_atlas_in_t1,3
subject_002135_t1_in_atlas,2
subject_002136_atlas_in_t1,3
subject_002136_t1_in_atlas,3
subject_002137_atlas_in_t1,3
subject_002137_t1_in_atlas,3
subject_002139_atlas_in_t1,3
subject_002139_t1_in_atlas,3
subject_002140_atlas_in_t1,3
subject_002140_t1_in_atlas,3
subject_002141_atlas_in_t1,2
subject_002141_t1_in_atlas,3
subject_002142_atlas_in_t1,3
subject_002142_t1_in_atlas,3
subject_002144_atlas_in_t1,3
subject_002144_t1_in_atlas,3
subject_002145_atlas_in_t1,3
subject_002145_t1_in_atlas,3
subject_002146_atlas_in_t1,2
subject_002146_t1_in_atlas,3
subject_002147_atlas_in_t1,2
subject_002147_t1_in_atlas,3
subject_002148_atlas_in_t1,3
subject_002148_t1_in_atlas,3
subject_002149_atlas_in_t1,3
subject_002149_t1_in_atlas,3
subject_002150_atlas_in_t1,2
subject_002150_t1_in_atlas,3
subject_002151_atlas_in_t1,3
subject_002151_t1_in_atlas,2
subject_002152_atlas_in_t1,2
subject_002152_t1_in_atlas,2
subject_002153_atlas_in_t1,3
subject_002153_t1_in_atlas,2
subject_002154_atlas_in_t1,2
subject_002154_t1_in_atlas,3
subject_002155_atlas_in_t1,3
subject_002155_t1_in_atlas,3
subject_002156_atlas_in_t1,3
subject_002156_t1_in_atlas,2
subject_002157_atlas_in_t1,3
subject_002157_t1_in_atlas,3
subject_002158_atlas_in_t1,3
subject_002158_t1_in_atlas,3
subject_002159_atlas_in_t1,3
subject_002159_t1_in_atlas,2
subject_002160_atlas_in_t1,3
subject_002160_t1_in_atlas,2
subject_002161_atlas_in_t1,3
subject_002161_t1_in_atlas,3
subject_002162_atlas_in_t1,3
subject_002162_t1_in_atlas,3
subject_002163_atlas_in_t1,3
subject_002163_t1_in_atlas,3
subject_002164_atlas_in_t1,3
subject_002164_t1_in_atlas,3
subject_002165_atlas_in_t1,2
subject_002165_t1_in_atlas,3
subject_002166_atlas_in_t1,3
subject_002166_t1_in_atlas,2
subject_002167_atlas_in_t1,3
subject_002167_t1_in_atlas,3
subject_002168_atlas_in_t1,2
subject_002168_t1_in_atlas,3
subject_002169_atlas_in_t1,3
subject_002169_t1_in_atlas,2
subject_002170_atlas_in_t1,3
subject_002170_t1_in_atlas,3
subject_002171_atlas_in_t1,3
subject_002171_t1_in_atlas,3
subject_002172_atlas_in_t1,2
subject_002172_t1_in_atlas,3
subject_002173_atlas_in_t1,3
subject_002173_t1_in_atlas,3
subject_002174_atlas_in_t1,3
subject_002174_t1_in_atlas,3
subject_002175_atlas_in_t1,3
subject_002175_t1_in_atlas,3
subject_002176_atlas_in_t1,3
subject_002176_t1_in_atlas,3
subject_002177_atlas_in_t1,3
subject_002177_t1_in_atlas,2
subject_002178_atlas_in_t1,3
subject_002178_t1_in_atlas,3
subject_002179_atlas_in_t1,2
subject_002179_t1_in_atlas,3
subject_002181_atlas_in_t1,3
subject_002181_t1_in_atlas,3
subject_002182_atlas_in_t1,2
subject_002182_t1_in_atlas,3
subject_002183_atlas_in_t1,3
subject_002183_t1_in_atlas,3
subject_002184_atlas_in_t1,3
subject_002184_t1_in_atlas,3
subject_002186_atlas_in_t1,2
subject_002186_t1_in_atlas,3
subject_002187_atlas_in_t1,3
subject_002187_t1_in_atlas,3
subject_002188_atlas_in_t1,2
subject_002188_t1_in_atlas,2
subject_002189_atlas_in_t1,3
subject_002189_t1_in_atlas,2
subject_002190_atlas_in_t1,3
subject_002190_t1_in_atlas,3
subject_002191_atlas_in_t1,2
subject_002191_t1_in_atlas,3
subject_002192_atlas_in_t1,3
subject_002192_t1_in_atlas,3
subject_002193_atlas_in_t1,3
subject_002193_t1_in_atlas,3
subject_002194_atlas_in_t1,3
subject_002194_t1_in_atlas,3
subject_002195_atlas_in_t1,3
subject_002195_t1_in_atlas,3
subject_002196_atlas_in_t1,3
subject_002196_t1_in_atlas,3
subject_002198_atlas_in_t1,2
subject_002198_t1_in_atlas,3
subject_002200_atlas_in_t1,3
subject_002200_t1_in_atlas,2
subject_002201_atlas_in_t1,3
subject_002201_t1_in_atlas,3
subject_002202_atlas_in_t1,2
subject_002202_t1_in_atlas,3
subject_002203_atlas_in_t1,3
subject_002203_t1_in_atlas,3
subject_002204_atlas_in_t1,3
subject_002204_t1_in_atlas,2
subject_002205_atlas_in_t1,3
subject_002205_t1_in_atlas,2
subject_002206_atlas_in_t1,3
subject_002206_t1_in_atlas,3
subject_002207_atlas_in_t1,3
subject_002207_t1_in_atlas,3
subject_002208_atlas_in_t1,3
subject_002208_t1_in_atlas,3
subject_002209_atlas_in_t1,3
subject_002209_t1_in_atlas,3
subject_002210_atlas_in_t1,3
subject_002210_t1_in_atlas,3
subject_002211_atlas_in_t1,3
subject_002211_t1_in_atlas,3
subject_002212_atlas_in_t1,3
subject_002212_t1_in_atlas,3
subject_002214_atlas_in_t1,3
subject_002214_t1_in_atlas,3
subject_002215_atlas_in_t1,3
subject_002215_t1_in_atlas,3
subject_002216_atlas_in_t1,3
subject_002216_t1_in_atlas,2
subject_002217_atlas_in_t1,2
subject_002217_t1_in_atlas,3
subject_002218_atlas_in_t1,3
subject_002218_t1_in_atlas,2
subject_002219_atlas_in_t1,3
subject_002219_t1_in_atlas,3
subject_002220_atlas_in_t1,2
subject_002220_t1_in_atlas,3
subject_002221_atlas_in_t1,3
subject_002221_t1_in_atlas,3
subject_002222_atlas_in_t1,3
subject_002222_t1_in_atlas,2
subject_002223_atlas_in_t1,2
subject_002223_t1_in_atlas,3
subject_002224_atlas_in_t1,3
subject_002224_t1_in_atlas,3
subject_002225_atlas_in_t1,3
subject_002225_t1_in_atlas,3
subject_002226_atlas_in_t1,3
subject_002226_t1_in_atlas,3
subject_002227_atlas_in_t1,2
subject_002227_t1_in_atlas,3
subject_002230_atlas_in_t1,3
subject_002230_t1_in_atlas,3
subject_002231_atlas_in_t1,3
subject_002231_t1_in_atlas,3
subject_002232_atlas_in_t1,3
subject_002232_t1_in_atlas,3
subject_002233_atlas_in_t1,3
subject_002233_t1_in_atlas,3
subject_002234_atlas_in_t1,2
subject_002234_t1_in_atlas,3
subject_002235_atlas_in_t1,3
subject_002235_t1_in_atlas,3
subject_002236_atlas_in_t1,3
subject_002236_t1_in_atlas,3
subject_002237_atlas_in_t1,3
subject_002237_t1_in_atlas,2
subject_002238_atlas_in_t1,3
subject_002238_t1_in_atlas,2
subject_002239_atlas_in_t1,2
subject_002239_t1_in_atlas,3
subject_002240_atlas_in_t1,3
subject_002240_t1_in_atlas,3
subject_002241_atlas_in_t1,3
subject_002241_t1_in_atlas,3
subject_002242_atlas_in_t1,3
subject_002242_t1_in_atlas,2
subject_002243_atlas_in_t1,3
subject_002243_t1_in_atlas,3
subject_002244_atlas_in_t1,3
subject_002244_t1_in_atlas,3
subject_002245_atlas_in_t1,3
subject_002245_t1_in_atlas,2
subject_002246_atlas_in_t1,2
subject_002246_t1_in_atlas,2
subject_002247_atlas_in_t1,3
subject_002247_t1_in_atlas,3
subject_002248_atlas_in_t1,3
subject_002248_t1_in_atlas,3
subject_002249_atlas_in_t1,3
subject_002249_t1_in_atlas,3
subject_002250_atlas_in_t1,2
subject_002250_t1_in_atlas,3
subject_002251_atlas_in_t1,3
subject_002251_t1_in_atlas,3
subject_002252_atlas_in_t1,3
subject_002252_t1_in_atlas,3
subject_002253_atlas_in_t1,3
subject_002253_t1_in_atlas,3
subject_002254_atlas_in_t1,3
subject_002254_t1_in_atlas,3
subject_002255_atlas_in_t1,3
subject_002255_t1_in_atlas,3
subject_002256_atlas_in_t1,3
subject_002256_t1_in_atlas,2
subject_002258_atlas_in_t1,3
subject_002258_t1_in_atlas,3
subject_002259_atlas_in_t1,2
subject_002259_t1_in_atlas,2
subject_002261_atlas_in_t1,3
subject_002261_t1_in_atlas,3
subject_002262_atlas_in_t1,3
subject_002262_t1_in_atlas,2
subject_002263_atlas_in_t1,3
subject_002263_t1_in_atlas,2
subject_002264_atlas_in_t1,2
subject_002264_t1_in_atlas,3
subject_002265_atlas_in_t1,3
subject_002265_t1_in_atlas,2
subject_002266_atlas_in_t1,3
subject_002266_t1_in_atlas,3
subject_002267_atlas_in_t1,3
subject_002267_t1_in_atlas,3
subject_002268_atlas_in_t1,2
subject_002268_t1_in_atlas,3
subject_002269_atlas_in_t1,3
subject_002269_t1_in_atlas,3
subject_002270_atlas_in_t1,3
subject_002270_t1_in_atlas,3
subject_002271_atlas_in_t1,2
subject_002271_t1_in_atlas,3
subject_002272_atlas_in_t1,2
subject_002272_t1_in_atlas,3
subject_002273_atlas_in_t1,2
subject_002273_t1_in_atlas,3
subject_002274_atlas_in_t1,3
subject_002274_t1_in_atlas,3
subject_002275_atlas_in_t1,3
subject_002275_t1_in_atlas,3
subject_002276_atlas_in_t1,3
subject_002276_t1_in_atlas,3
subject_002277_atlas_in_t1,3
subject_002277_t1_in_atlas,3
subject_002278_atlas_in_t1,2
subject_002278_t1_in_atlas,3
subject_002279_atlas_in_t1,3
subject_002279_t1_in_atlas,3
subject_002280_atlas_in_t1,3
subject_002280_t1_in_atlas,3
subject_002281_atlas_in_t1,2
subject_002281_t1_in_atlas,2
subject_002282_atlas_in_t1,2
subject_002282_t1_in_atlas,2
subject_002283_atlas_in_t1,2
subject_002283_t1_in_atlas,3
subject_002285_atlas_in_t1,3
subject_002285_t1_in_atlas,3
subject_002286_atlas_in_t1,3
subject_002286_t1_in_atlas,2
subject_002287_atlas_in_t1,3
subject_002287_t1_in_atlas,2
subject_002288_atlas_in_t1,2
subject_002288_t1_in_atlas,3
subject_002289_atlas_in_t1,3
subject_002289_t1_in_atlas,3
subject_002290_atlas_in_t1,3
subject_002290_t1_in_atlas,3
subject_002291_atlas_in_t1,3
subject_002291_t1_in_atlas,3
subject_002292_atlas_in_t1,3
subject_002292_t1_in_atlas,3
subject_002293_atlas_in_t1,3
subject_002293_t1_in_atlas,3
subject_002294_atlas_in_t1,3
subject_002294_t1_in_atlas,3
subject_002295_atlas_in_t1,3
subject_002295_t1_in_atlas,2
subject_002296_atlas_in_t1,2
subject_002296_t1_in_atlas,3
subject_002297_atlas_in_t1,3
subject_002297_t1_in_atlas,3
subject_002298_atlas_in_t1,3
subject_002298_t1_in_atlas,3
subject_002299_atlas_in_t1,3
subject_002299_t1_in_atlas,2
subject_002300_atlas_in_t1,3
subject_002300_t1_in_atlas,3
subject_002301_atlas_in_t1,3
subject_002301_t1_in_atlas,3
subject_002302_atlas_in_t1,3
subject_002302_t1_in_atlas,3
subject_002303_atlas_in_t1,3
subject_002303_t1_in_atlas,2
subject_002304_atlas_in_t1,3
subject_002304_t1_in_atlas,3
subject_002306_atlas_in_t1,2
subject_002306_t1_in_atlas,2
subject_002307_atlas_in_t1,3
subject_002307_t1_in_atlas,3
subject_002308_atlas_in_t1,2
subject_002308_t1_in_atlas,3
subject_002309_atlas_in_t1,3
subject_002309_t1_in_atlas,3
subject_002310_atlas_in_t1,3
subject_002310_t1_in_atlas,3
subject_002311_atlas_in_t1,3
subject_002311_t1_in_atlas,2
subject_002312_atlas_in_t1,3
subject_002312_t1_in_atlas,3
subject_002313_atlas_in_t1,3
subject_002313_t1_in_atlas,2
subject_002314_atlas_in_t1,3
subject_002314_t1_in_atlas,3
subject_002315_atlas_in_t1,2
subject_002315_t1_in_atlas,3
subject_002316_atlas_in_t1,3
subject_002316_t1_in_atlas,3
subject_002317_atlas_in_t1,3
subject_002317_t1_in_atlas,3
subject_002318_atlas_in_t1,3
subject_002318_t1_in_atlas,2
subject_002319_atlas_in_t1,3
subject_002319_t1_in_atlas,3
subject_002321_atlas_in_t1,3
subject_002321_t1_in_atlas,2
subject_002322_atlas_in_t1,3
subject_002322_t1_in_atlas,3
subject_002323_atlas_in_t1,3
subject_002323_t1_in_atlas,3
subject_002325_atlas_in_t1,2
subject_002325_t1_in_atlas,3
subject_002326_atlas_in_t1,2
subject_002326_t1_in_atlas,3
subject_002327_atlas_in_t1,3
subject_002327_t1_in_atlas,3
subject_002328_atlas_in_t1,2
subject_002328_t1_in_atlas,2
subject_002329_atlas_in_t1,3
subject_002329_t1_in_atlas,2
subject_002330_atlas_in_t1,2
subject_002330_t1_in_atlas,3
subject_002331_atlas_in_t1,3
subject_002331_t1_in_atlas,2
subject_002332_atlas_in_t1,3
subject_002332_t1_in_atlas,3
